,district_id,economy,area,district_name,cwc,composite_norm_workConnection,popres,popfloat,pop,Dens_Pob,logecon,logecondse,popdense,logpopdense,treat,score,score_treat,treat2,score2,treat3,score3,treat4,score4,score2_treat,score_treat2
10,14,226.2,118.581600905,青云店镇,0.5270343221583161,0.3264449095403472,69157,35216,104373,1489.57,5.4214195636820195,0.6458182248614468,880.1787056629214,6.7801249614723496,0.5270343221583161,0.2717574763636873,0.14322551734679057,0.27776517673287576,0.07385212595956006,0.14639178163859606,0.0200698673748632,0.07715349340544571,0.005454136508746725,0.03892260514504732,0.07548476345063991
11,15,535.7,65.90794057320001,林校路街道,1.3709509507078128,0.4339218796945112,50917,11623,62540,1605.15,6.283574302886914,2.09531537435506,948.8993201136448,6.855302702479977,1.3709509507078128,0.2665566639031121,0.36543611179547447,1.8795065092466559,0.07105245507115668,2.5767112357132254,0.01893950538589328,3.5325447183005494,0.005048451371638738,0.0974094308299264,0.5009949848889723
12,16,187.8,78.15157637899999,阎村镇,1.1198775456782557,0.4831015900664449,48773,16067,64840,1404.63,5.235377566774162,0.8767273389136958,829.6697648881088,6.7210277479891465,1.1198775456782557,0.275825090545385,0.3088903254364484,1.2541257173143536,0.07607948057436983,1.4044672302779804,0.02098462961807142,1.572831314829242,0.0057880873644659174,0.08519970198210182,0.3459193395335275
13,18,648.7,14.7975721587,西潞街道,1.1662130749880384,0.3990619018803975,64757,12284,77041,8820.4,6.47497036021901,3.7805072362366,5206.327036202689,8.557629902675345,1.1662130749880384,0.15156695849126495,0.17675936872868248,1.360052936273056,0.02297254290629283,1.5861115169575113,0.0034818784571168885,1.8497439894649614,0.000527737727581465,0.026790879903042412,0.2061390869380213
14,19,39.7,204.79781342,周口店镇,0.8211705651482032,0.4605904778387866,42840,8462,51302,423.875,3.6813511876931453,-1.6406720287550556,250.50072138607118,5.523461800305488,0.8211705651482032,0.3499065774725341,0.28733298197219437,0.6743210970658194,0.12243461295854252,0.5537326363688954,0.04284067638449799,0.4547089419480503,0.014990234450308108,0.10053970031686789,0.23594938719182534
15,20,920.1,26.771874620100004,拱辰街道,1.3305757395756952,0.4255136882455486,132320,32996,165316,10464.7,6.824482359788315,3.537130477808309,6174.987831292276,8.72826219085331,1.3305757395756952,0.1413197673610091,0.18803665397303987,1.7704317987474083,0.01997127664696973,2.3556935999866613,0.0028223361696521165,3.134428754015983,0.0003988518909097986,0.026573296194812558,0.25019700992751664
16,21,505.2,115.79434347900002,城关街道,1.0673524667304946,0.4345163489638249,96243,21721,117964,1724.76,6.224954390476337,1.4731386738621168,1018.7371546468802,6.926319055540001,1.0673524667304946,0.2616211591573324,0.2792419895754701,1.1392412882356715,0.06844563091882626,1.2159719991995703,0.017906825300238276,1.2978707128208724,0.004684804391876185,0.07305561299813422,0.298049626388109
17,23,479.2,149.30028448299998,马驹桥镇,1.0847452833181954,0.3504508833404278,107048,58086,165134,1874.37,6.17211804680124,1.1661584368124982,1106.0528154506158,7.0085529345141,1.0847452833181954,0.2558847358410951,0.2775697602767503,1.176672329681072,0.06547699803646703,1.2763897596325755,0.016754564346229267,1.3845577714370816,0.004287237271867507,0.07102586478589236,0.30109248825196705
18,24,11.2,324.423248462,十渡镇,0.4295073084600848,0.4756197994783452,9778,851,10629,55.3931,2.4159137783010487,-3.3661352074080795,32.76275683197527,3.489292407824453,0.4295073084600848,0.39775487390377134,0.17083862531728924,0.18447652802062642,0.15820893971420505,0.07923401702420066,0.06292837686647298,0.034031589390544965,0.025030068605492964,0.06795189587097203,0.0733764381410498
19,26,358.2,178.04154652900002,瀛海镇,1.1722230043703437,0.37495919311851467,141355,104036,245391,2335.77,5.881091489626613,0.6990745591035189,1378.2794228875669,7.228591205246693,1.1722230043703437,0.2404741774038246,0.28188936270979825,1.3741067719750348,0.0578278299980461,1.6107595685702099,0.013906099849828348,1.88816942078765,0.0033440579222829207,0.06778711261652709,0.33043719565572127
20,27,187.937062937063,5.456000985329998,东高地街道,1.550734040912629,0.4730795271149194,44912,6649,51561,16041.8,5.236107135170057,3.5393910340332377,9450.328205335063,9.153804750607977,1.550734040912629,0.11742466238781443,0.18209442120745667,2.404776065645211,0.013788551336892201,3.7291681057679713,0.001619115985551614,5.78294792590006,0.0001901241479701117,0.021382375932990076,0.2823800176266856
21,28,2.9,67.437644135,南窖乡,0.52857729332144,0.4036361998990934,3739,161,3900,98.0651,1.0647107369924282,-3.146492643335967,57.83120169786459,4.0575284517893415,0.52857729332144,0.3974206140414051,0.21006751248015057,0.2793939550150196,0.15794314446504748,0.14768130051221123,0.06276986145692952,0.0780609820989348,0.02494603688350686,0.08348515980001198,0.11103691716152582
22,29,3.8,350.423584587,霞云岭乡,0.37277826867866093,0.11729765717588485,7140,228,7368,35.6362,1.3350010667323402,-4.524141597676142,21.02598205164681,3.0457589135266607,0.37277826867866093,0.39058938249834246,0.14560323377199938,0.1389636375990599,0.15256006572043648,0.051802624233466425,0.05958834186365183,0.01931089257476286,0.023274573652623896,0.05687107716876704,0.054277721399540256
23,30,1002.9,161.435186464,长阳镇,1.215602122083182,0.3839114220557117,64996,28049,93045,976.57,6.910651082094163,1.8265473421870937,576.3613375622359,6.35673478616826,1.215602122083182,0.3003281036331745,0.3650794800977048,1.4776885192131355,0.09019696983189882,1.7962812997334425,0.027088684903072823,2.183563359814309,0.008135493366856466,0.10964362793312896,0.44379139073579477
24,31,476.3,67.38082767479999,亦庄地区（亦庄镇）,1.743458543945748,0.4679225603094956,55318,21138,76456,1925.52,6.1660479078068136,1.9556873862172983,1134.6847855446285,7.034110169356499,1.743458543945748,0.2540982965889465,0.4430098461900595,3.0396476944574276,0.06456594432940423,5.2994997434867965,0.016406096471758363,9.239458106420354,0.004168761167147725,0.11256804728902531,0.7723693013921509
25,32,225.524475524476,29.5830120325,南苑街道,1.2536946702192056,0.3771343318642829,48076,21204,69280,3975.3,5.418428691964014,2.031228413208817,2341.884589841249,7.75871126448112,1.2536946702192056,0.2036238255875943,0.25528210486881203,1.5717503261360426,0.04146266234692702,1.9704950067920546,0.00844278592612798,2.4703990877087563,0.0017191523688952794,0.051981518797440944,0.32004581427636997
26,33,588.2,50.516079583199996,旧宫地区（旧宫镇）,1.2504822145189198,0.3687066564621261,193585,120991,314576,10568.3,6.377067026119895,2.4547753329314,6227.244920736441,8.736689286158777,1.2504822145189198,0.14082311581495355,0.17609680171973743,1.563705768828142,0.01983114994783182,1.955386252660225,0.0027926843258472304,2.44517573146641,0.00039327450825339,0.024798500303221494,0.22020591858419641
27,34,150.34965034965,9.70597949613,云岗街道,1.1161400212597483,0.4170834800200319,3269,414,3683,644.337,5.012963583855845,2.740221445369385,379.45680819421653,5.938740777958605,1.1161400212597483,0.32662265666163603,0.36455661895023395,1.2457685470577113,0.10668235984470498,1.3904521325977197,0.03484487579141018,1.5519392728382813,0.01138112590203512,0.11907245138510913,0.40689623242549605
28,35,95.7,162.344896033,青龙湖镇,0.7164889637471539,0.4422525870103605,44598,7198,51796,541.373,4.5612182984589085,-0.5285047615483323,319.04914330950925,5.76534514518149,0.7164889637471539,0.3367423243730899,0.2412721590398831,0.5133564351714703,0.11339539302419128,0.3678142202689398,0.038185028220166235,0.26353482953196006,0.012858515159110809,0.08124654764160405,0.17286883921152435
29,36,1811.9876227728305,20.0632015309,小红门地区（乡）,1.4954106829907845,0.4169794069980475,57751,30168,87919,7444.58,7.502179655880274,4.503292288329106,4382.1022215518815,8.385283847485308,1.4954106829907845,0.16226841750155557,0.242657925043835,2.2362531108029646,0.02633103931845915,3.344116791766128,0.004272696081377604,5.000827975575937,0.0006933236315902415,0.03937571749107419,0.36287325342292787
30,37,1127.62237762238,9.33122794075,马家堡街道,1.7916308322458263,0.4373497546360204,119595,33886,153481,27952.9,7.027866604398113,4.794499986114299,16448.103183691383,9.707965441562754,1.7916308322458263,0.09017903925873383,0.16156754715825433,3.2099410390538723,0.008132259121628257,5.751029335260122,0.0007333593145915109,10.303721474202252,6.613363842130599e-05,0.014570006178121547,0.28946939897906
31,38,1616.25874125874,27.706773896999998,南苑乡,1.543895322098304,0.4012779339215933,40477,13007,53484,3279.74,7.387869338429517,4.066192410114434,1930.358265412888,7.565460894419473,1.543895322098304,0.21694499625250968,0.3349403648668838,2.383612765597026,0.04706513139900144,3.6800485984990496,0.010210544754980243,5.681609816317103,0.0022151265936052713,0.07266363620086033,0.5171128624998811
32,39,810.4,137.103801091,台湖镇,1.4296137034221783,0.4471154929905761,99039,49983,149022,1845.74,6.697527952934474,1.7767896417979452,1086.928289472365,6.991110913898442,1.4296137034221783,0.25710303706068194,0.36755802497341106,2.043795341012476,0.06610197166582639,2.9218378265018394,0.01699501767098311,4.177099395944303,0.004369470658109715,0.09450028451668996,0.5254659893047796
33,40,638.986013986014,4.677252944369999,西罗园街道,1.660632484533155,0.4285184922525055,83430,16814,100244,36439.5,6.4598825667921735,4.917171606900187,21432.238365612342,9.97265153311166,1.660632484533155,0.07877570361214649,0.13081749241028626,2.7577002486867594,0.0062056114795887496,4.579526615574393,0.0004888514106482171,7.604910661607015,3.8509613835603664e-05,0.010305240009396933,0.21723977744169082
34,41,4221.3997361193,43.42420786180001,十八里店地区（乡）,1.4413868406960146,0.386548180140075,200884,154321,355205,13903.0,8.347922043056283,4.57690497261996,8179.884389151323,9.009433296141333,1.4413868406960146,0.12525380209809595,0.18053918209133837,2.0775960245316383,0.015688514940028986,2.994619570042258,0.001965046145511412,4.316405241149668,0.00024612950102351265,0.022613218984620605,0.2602268012964767
35,42,2067.3076923076896,12.6799540238,东铁匠营街道,1.8377709016316484,0.4488639099857931,144894,36878,181772,24370.9,7.634002407968426,5.0939800848492,14335.383208710213,9.570486110343161,1.8377709016316484,0.09651476672059499,0.17737202985687606,3.3774018868840017,0.00931510019513087,6.206890910831242,0.0008990447223120247,11.406843505527615,8.677109164532716e-05,0.017119020084394802,0.32596915523430675
36,43,977.272727272727,5.431987201449998,方庄地区,1.976751837780996,0.4751319396794249,83454,27169,110623,34633.4,6.884765760757438,5.192460726643362,20365.106893195658,9.92157826893668,1.976751837780996,0.08089475368914825,0.1599088530218648,3.907547828170545,0.006543961174427965,7.724252350553265,0.0005293721273566996,15.268930029440346,4.282342785242063e-05,0.012935787277917965,0.31610011908842245
37,45,751.748251748252,6.376175618750001,右安门街道,1.6503372787512025,0.4150296121999659,83936,23188,107124,28569.5,6.622401496289947,4.7698330114627225,16800.666481799446,9.729173836140136,1.6503372787512025,0.08922678272613685,0.1472542857959775,2.7236131336359244,0.007961418755657233,4.4948802873357465,0.0007103717815028187,7.4180685017140995,6.338418860293077e-05,0.013139026164210142,0.24301923730498534
38,46,10.3,116.826122196,河北镇,0.6394581254032462,0.404375841971846,19877,1481,21358,310.485,2.33214389523559,-2.4285427990911974,182.81870183251942,5.208494961404703,0.6394581254032462,0.3651249053684651,0.23348208752495636,0.40890669414423375,0.13331619652033058,0.2614787081023103,0.0486770636385694,0.16720468451596593,0.017773208254647406,0.08525012511278136,0.14930201800394524
39,47,338.286713286713,35.6711451834,宛平地区,1.3380838765213066,0.4486376923934117,49180,24845,74025,3525.89,5.823893800072176,2.249551696271395,2075.2067145421624,7.637816049169012,1.3380838765213066,0.2119360783422885,0.2835882492829727,1.7904684606062873,0.04491690130310865,2.395796978557197,0.009519511913468476,3.205777308425848,0.0020175280226732034,0.06010258141698855,0.3794648639364508
40,48,390.8544730295231,4.20744565494,潘家园街道,1.8238378943023472,0.433835346895186,113115,26602,139717,56490.8,5.968335298964479,4.531479568200363,33207.083693631794,10.41051849641168,1.8238378943023472,0.062180765274179664,0.11340763600376835,3.32638466469322,0.0038664475700826277,6.066786402493701,0.0002404186688002302,11.064834937506225,1.4949416812197855e-05,0.007051773594649926,0.20683714404691994
41,49,513.8,179.07167612599997,张家湾镇,0.8649171508660093,0.36879398328246815,89273,27539,116812,1107.67,6.241834084675782,1.0540479336989212,652.3198002447227,6.480534932848065,0.8649171508660093,0.2921309512081712,0.2526690699987486,0.748081677862175,0.08534049265379089,0.6470286734316162,0.024930599295525876,0.5596261967530871,0.007282999686391736,0.07381245575961841,0.2185378121352819
42,50,1157.0,5.209407865809999,白纸坊街道,2.1286312169611548,0.5056345509153868,95737,19579,115316,37657.3,7.053585727193678,5.403119531282831,22136.10509494437,10.00496526914904,2.1286312169611548,0.07745499638927879,0.16487312322383235,4.531070857821526,0.00599927646566319,9.64497887422186,0.0004646739369862276,20.530603118599505,3.5991318111460216e-05,0.012770247163991052,0.35095407693213265
43,51,437.0,3.95251179706,陶然亭街道,2.163790485254534,0.5416470402966257,43455,9716,53171,22886.5,6.07993319509559,4.705581920290141,13452.458267056973,9.506917139114345,2.163790485254534,0.09953958100776399,0.21538279829082263,4.681989264078052,0.009908128187201208,10.130843821675965,0.0009862509283252243,21.921023468942135,9.817100417401112e-05,0.021439113498148227,0.4660432496291785
44,52,225.524475524476,191.239214975,王佐镇,0.9407166967499832,0.3734232680719956,53808,17586,71394,634.179,5.418428691964014,0.1649036131350548,373.323013323042,5.9224440323542495,0.9407166967499832,0.32759587153072417,0.3081749061353147,0.8849479035441997,0.10731905504397474,0.8324852686179223,0.03515727936898466,0.7831327919872743,0.011517379575531679,0.10095682695929753,0.28990527972084934
45,53,3553.0,2.5128711956600003,牛街街道,2.228581690516724,0.5440735988287488,51877,11078,62955,42631.4,8.175547596021026,7.2541215939820765,25053.015096328883,10.128749462396852,2.228581690516724,0.07253856531828314,0.16165811852467724,4.966576351306379,0.005261843458434829,11.068421121074753,0.00038168657540425566,24.666880653355786,2.76869965810734e-05,0.011726447989833055,0.36026832306747814
46,54,245.0,2.99483691375,天桥街道,2.4124200689925783,0.578657666588364,46385,12482,58867,33444.5,5.5012582105447265,4.404368433297988,19656.162153514197,9.886146163735273,2.4124200689925783,0.08238764478705582,0.19875360772132525,5.819770589278156,0.006787724013558086,14.039731366507388,0.0005592245949415924,33.86972971182702,4.607319728423309e-05,0.01637484163309038,0.4794771920516033
47,55,925.3,4.980317605880001,永顺镇,1.2271185863967795,0.6320569444962421,18140,7864,26004,8885.03,6.830118009254985,5.224624343970919,5221.35374846344,8.560511986040295,1.2271185863967795,0.15139092643141014,0.18577461963581085,1.5058200250804303,0.022919212605760637,1.8478197405446608,0.0034697608294645566,2.267493947933228,0.0005252903064680573,0.028124591774108244,0.2279674886358956
48,56,2507.98286860611,24.980860909400004,王四营地区（乡）,1.5913389296838234,0.4641023983683278,84394,62236,146630,9985.56,7.827234071030164,4.609124102979441,5869.693623922499,8.677557717920404,1.5913389296838234,0.1443270698004955,0.229673284780723,2.532359589127257,0.0208303030771971,4.029842398136335,0.0030063766061881026,6.412845088644768,0.00043390152628788707,0.03314807220385649,0.36548803917992373
49,57,1217.3,32.4807191856,梨园镇,1.2721435374184904,0.3520892451362319,140520,62556,203076,10635.0,7.104390570415551,3.6237439129534197,6252.201462645929,8.740688914733955,1.2721435374184904,0.14058771526124622,0.17884775341002526,1.61834917979563,0.019764905682377244,2.0587724503635254,0.0027787029322394394,2.619054067745189,0.00039065149663326825,0.02514379703152221,0.2275200136823794
50,58,476.6,12.6657280176,天坛街道,2.0670130353940324,0.5133146210971116,50304,10139,60443,8118.01,6.166677564664643,3.6277778002258776,4772.169425714006,8.470556286718733,2.0670130353940324,0.15693125273227623,0.3243789450583303,4.272542888488851,0.024627418084121555,8.831401844786527,0.0038648115715027103,18.254622733976657,0.0006065097214901175,0.05090519420797798,0.6704955078429334
51,59,288.4,3.2436788543299997,体育馆路街道,2.391965171355499,0.5984674666208526,40303,7751,48054,25208.0,5.664348405410794,4.487640270873795,14814.660192346884,9.60337252301474,2.391965171355499,0.09497353566963224,0.22717338952224947,5.721497380977742,0.009019972477590907,13.685622463300463,0.0008566586778395811,32.73553228053516,8.135990349649744e-05,0.02157546001298262,0.543390835595997
52,60,539.1,5.2524317277599994,龙潭街道,2.161201881579048,0.5241038318747812,56257,10221,66478,21535.1,6.2899010824576225,4.6312099268517235,12656.613821109258,9.445935189235033,2.161201881579048,0.10249766847701364,0.22151815396998736,4.670793572940818,0.010505772043223794,10.094527858307021,0.0010768171399814306,21.816312601025253,0.00011037124622418268,0.022705094307255827,0.478745451163854
53,61,617.9957786278201,23.690439323299998,豆各庄地区（乡）,1.4496776569975216,0.4667061046680788,32535,16898,49433,3548.52,6.4264816267350415,3.26141006406344,2086.6223426841093,7.643301933675243,1.4496776569975216,0.21155726657525692,0.30668984252961856,2.1015653091978237,0.044756477040794315,3.0465922734651736,0.00946855794428869,4.416576748823745,0.002003142237103149,0.06488246477196208,0.4446014123432762
54,62,1263.41994132789,41.9388810197,黑庄户地区（乡）,1.140501803055413,0.3996855565465557,57257,33467,90724,3678.56,7.141577562199376,3.405364217584633,2163.24321951709,7.679363865085581,1.140501803055413,0.20907076536848432,0.23844558486893158,1.3007443627726483,0.04371058493176382,1.4835012910563694,0.009138605446388,1.6919358972848226,0.0019106152350769384,0.04985200092728341,0.271947619473619
55,63,2443.1818181818203,167.517783354,花乡乡,1.4741350797131132,0.3782470592907509,181666,67955,249621,2532.7,7.801056492631594,2.67996697772442,1490.1164222815603,7.306609531646504,1.4741350797131132,0.23500645377128945,0.34643125746323583,2.1730742332407864,0.05522803331415721,3.2034049580409194,0.012978944257922719,4.722251623175032,0.0030501356637496584,0.0814135812919636,0.5106864693356812
56,64,3511.0,9.23738268736,广安门外街道,1.8530292377673492,0.43491618910584456,179536,53040,232576,42842.8,8.163656176168432,5.940397589583954,25177.694577734237,10.133713745731312,1.8530292377673492,0.07234609935914846,0.13405943735092377,3.4337173560206433,0.0052339580924837805,6.3627786549354495,0.00037865645220045075,11.790414881037396,2.7394317313876457e-05,0.009698677374621469,0.248416057009902
57,65,1834.0,1.8111692815400002,椿树街道,2.840650352886404,0.6706911736001946,30547,7813,38360,36048.9,7.51425465281641,6.920282004213988,21179.68783535423,9.960797880394953,2.840650352886404,0.07926406250221536,0.22516148711812808,8.069294427353652,0.0062827916043551035,22.92204406260645,0.0004979995864159969,65.11351255532071,3.947347034375498e-05,0.017847214188023063,0.639605057838538
58,66,13450.0,4.1340156972500015,广安门内街道,2.5051840132335097,0.5832199123359951,73692,16192,89884,37006.7,9.506734385029985,8.08748512666828,21742.53959891637,9.987025970730118,2.5051840132335097,0.0781862885262192,0.19587104006994693,6.275946940160754,0.006113095713505196,15.722401942392482,0.00047796026524451107,39.387509995713124,3.7369939202475606e-05,0.01531442965283951,0.49069299823865126
59,67,150.0,2.11432080333,大栅栏街道,2.1511116410823585,0.5477834969126214,36997,12801,49798,40088.9,5.010635294096256,4.26190166634962,23552.717223218657,10.066996473817078,2.1511116410823585,0.0749630105464651,0.1612538046370807,4.6272812924000375,0.005619452950189439,9.953798654644341,0.00042125111077041534,21.411732158995363,3.1578251459392786e-05,0.012088070657667104,0.3468749363236447
60,68,279.7,1.8261486801900002,前门街道,2.3844643593164823,0.6387060958687091,12924,3550,16474,15355.5,5.633717600207914,5.031508397368508,9021.171265357198,9.10732945666179,2.3844643593164823,0.11991293651276402,0.28592812333566586,5.685670280850562,0.014379112343114175,13.5572781435131,0.0017242415855097516,32.32684654254731,0.00020675887177589843,0.034286480900763465,0.6817854194201427
61,69,305.5,2.7266788933,东花市街道,2.35630109421165,0.5526486932967878,52775,16318,69093,43133.5,5.72194977861165,4.718865432579803,25339.61742608396,10.14012435613227,2.35630109421165,0.07209809375040224,0.1698848171946469,5.552154846583018,0.005198135122441791,13.08254854023608,0.0003747756333850669,30.8264234404353,2.702060875116293e-05,0.0122483714768696,0.4002997806456926
62,70,473.0,18.1433834905,玉桥街道,1.411565496561681,0.3969147590168466,64482,17999,82481,7736.27,6.159095388491932,3.2607894402220725,4546.064963196507,8.422017294498794,1.411565496561681,0.15995935675691547,0.2257931088502625,1.9925171510834252,0.02558699581408616,2.812568461776741,0.0040928793917631105,3.9701245973616093,0.0006546943547900626,0.03611772045183219,0.31872176181442646
63,71,1895.65088,12.310701797500005,鲁谷街道,1.7363329683341528,0.4505564677317385,95455,39325,134780,18632.6,7.547317530838937,5.036848581910169,10948.197935179493,9.300930149571439,1.7363329683341528,0.10975169944568791,0.19056549407824908,3.0148521769240904,0.012045435531216613,5.234787229447289,0.0013220070201144958,9.089333648703926,0.00014509251713669562,0.020914886830795013,0.33088514999495067
64,72,186.73045,5.3785650376400005,八宝山街道,1.7634122126099552,0.4495402564055628,53606,18245,71851,22740.0,5.229666133124726,3.5472445161558266,13358.767533194448,9.499928192325902,1.7634122126099552,0.09987580131969911,0.1761222077913629,3.1096226315819377,0.00997517568925201,5.4835465251398965,0.0009962786652688265,9.669752910846576,9.950413003144434e-05,0.017590346633356922,0.31057605213111755
65,73,11.1,191.06329851,史家营乡,0.34657359027997264,0.5,6300,535,6835,60.7874,2.4069451083182885,-2.845659670637084,35.77348477338397,3.5772069702026785,0.34657359027997264,0.3984086476708987,0.13807791542189202,0.12011325347955035,0.15872945053895426,0.04162808149861618,0.06323918573476957,0.014427193661442714,0.025195038468398333,0.055011435556452715,0.04785415888613952
66,74,98.3,10.5691016566,北苑街道,1.7344609556999084,0.44382552559565536,73423,27784,101207,16302.6,4.5880240271531205,2.2300892207976752,9575.74288603801,9.166988397048401,1.7344609556999084,0.1167244081234038,0.20245392846722512,3.0083548068474397,0.013624587451758936,5.217873953369024,0.0015903219062321163,9.050198643882096,0.00018562938323062704,0.023631314972594786,0.3511484342544642
67,75,469053.0,6.723665792630001,融街街道,3.4058830559322733,0.727200617720296,67888,16233,84121,21305.3,13.058471047440262,11.152837536783238,12511.181042372358,9.434378006868313,3.4058830559322733,0.10306448312822764,0.35102557675484813,11.600039390686561,0.01062228768248872,39.508377608886285,0.0010947805896350388,134.56091386547982,0.00011283299560955155,0.03617826963302642,1.1955520640681911
68,76,13190.2,4.57302984102,建国门街道,3.2417872755722192,0.7067805843488923,57170,21476,78646,29284.0,9.487229408598678,7.967053438464059,17197.788497802205,9.752536078825806,3.2417872755722192,0.08818559919283855,0.28587895335205576,10.509184740061952,0.007776699904999968,34.06854136697058,0.0006857929408653128,110.442963900751,6.0477061412426506e-05,0.02521040679797258,0.9267587533305985
69,78,211812.0,7.0948917516700005,月坛街道,2.526181969866488,0.5662176300786708,116543,26187,142730,34253.9,12.263454367768277,10.30407931426068,20117.290720665907,9.909334959116217,2.526181969866488,0.08140849768326569,0.20565267904138354,6.381595344878528,0.006627343495046276,16.12107109921605,0.0005395220775626806,40.72475914577531,4.392168180133218e-05,0.016741875645297853,0.5195160898490828
70,79,77056.8,11.2622803736,羊坊店街道,2.3622889722117986,0.5569245059059417,127134,31547,158681,23987.5,11.252298091234346,8.830838969169276,14089.597731198855,9.553192054534767,2.3622889722117986,0.09733172125174153,0.22992565175938176,5.580409188233475,0.009473463961826713,13.182539085793334,0.0009220685536209366,31.140966708120597,8.974651943602949e-05,0.02237905944566914,0.5431508315797978
71,80,6.0,256.436185281,佛子庄乡,0.37540218034678347,0.08187673785979233,8925,551,9476,62.7878,1.791759469228055,-3.755120374101837,36.952663250766655,3.6096377219487854,0.37540218034678347,0.39858479002840386,0.14962959922972768,0.14092679700911895,0.1588698348419868,0.05290422686651181,0.0633230997623405,0.019860362115249414,0.02523962442272016,0.05964008239101523,0.056171277795255166
72,81,5025.2,14.5366345698,万寿路街道,1.9916184440082436,0.48871439732856103,172456,38850,211306,24749.5,8.522220533130263,5.845548547939714,14536.101804401844,9.584390613656453,1.9916184440082436,0.0958611615679985,0.19091885744288,3.966544026513817,0.009189362297165911,7.899842242175643,0.0008809029438754953,15.733471514272447,8.444437942857437e-05,0.01830170343970959,0.3802375177922203
